,reviewText,overall,rating,TextBlobAnalysis,TextBlob_Sentiment,CNN_Sentiment
101213,"I had two Lutron solar switches purchased from Amazon in my house.  One to control some lights in our stairwell, and the other to control our Christmas lights.After one year our one Lutron switch died unexpectedly, I was eager to replaced it since I was never all that happy with the way it looked anyways.  It resembled a regular switch too much, and I would find guests that were looking for the light switch would try and push it.I decided on the Honeywell Econoswitch for the high reviews, and I liked the design better.  I can tell you right off the bat that the Honeywell switches are FAR easier to program than the Lutron.  They also look much better, and as an added bonus they also provide you with the current time on a backlit screen wherever you install them.  The backlighting can be turned off if this isn't wanted, however we love the backlighting as it provides some ambient lighting in our entranceway that is otherwise dark.I highly recommend these switches.  I purchased 3 more of them locally to install in our new detached garage (one for garage soffit lighting, and one for yard lighting control) and one extra to replace our one existing Lutron  timer switch that is still functioning but replacing for the reasons of not liking how it looks.",5.0,1,"[0.0, 0.25833333333333336, 0.31, 0.19285714285714284, 0.25, 0.17, 0.1590909090909091]",1,1
101214,"I bought this to turn lights on/off with the sun, it works as advertised, easy to set up, easy to install, might be a little complex for folks that don't know house wiring, just make sure you have power and common in your switch box.",5.0,1,[0.09652777777777777],1,1
101215,"This unit works well and installs easily (as long as you have a neutral wire in the mounting box).  My main concern about this sort of timer is how they cope with extended power outages, but since this was installed there have been none (so I suppose it prevents them ;-) ).  It is supposed to have an internal super capacitor in place of a battery, if that is the case then it should provide a longer life than a battery back-up would before the battery died.",5.0,1,"[-0.05, 0.16666666666666666, 0.1111111111111111]",1,1
101216,"The Honeywell Econoswitch RPLS740B 7-Day Solar Time Table Programmable Switch works great, especially when you set it up with the solar time table, perfect on off times",4.0,1,[0.6],1,1
101217,I never again have to remember to turn our outside lights on or off again.  Smart without being hackable from the outside world.,5.0,1,"[0.0, 0.10714285714285714]",1,1
101218,"I'm very happy with this purchase.  The switch was easy to install, and programming was quick and easy (I recently lost my power long enough for the switch to lose some settings... I was able to re-program it without digging up the manual).The dusk-to-dawn feature (based on latitude/longitude) works great, and I love that you can offset it (for example, tell it to come on 1 hour after sunset, and turn off 1 hour before sunrise).Very highly recommended!",5.0,1,"[1.0, 0.3158]",1,1
101219,"This looks like a nice device, but I couldn't install this nice looking timer switch because you need neutral wires (typically the white wires) from your power source (line) and to your fixture (load).  If you have an older house with older wiring without the neutral wires, you cannot install this.  You can try the http://www.amazon.com/Intermatic-EJ500-Indoor-Digital-Switch/dp/B0088LMEVQ/ref=sr_1_3?ie=UTF8&qid=1391036150&sr=8-3&keywords=timer+light+switch+intermatic (which is the timer switch I wanted to replace with this Honeywell with its larger, backlit screen).",3.0,1,"[0.2583333333333333, 0.16666666666666666, 0.13333333333333333]",1,1
101220,"Purchased three of these and one of the non three way version to control exterior lighting.Installation is simple. Black wire, white wire (neutral) and ground. Fits in box without problem.Programming is effortless. If you can read you can program it. Lat / long coordinates are provided. Once you program one you can program them from memory. Keeps time effortlessly. I have three set to automatically for dusk/dawn operation and one for dusk/5 hour operation.No minimum load is required. I am using LED bulbs.Adjustment of screen intensity is nice. Adds a little ambiance to room at night and offers a nifty high tech appearance to those of you who like that kind of jazz in your life.Definately would purchase again. Zero problems over two year period. Easy installation, efforless programming.Highly reccomend!PURCHASE AGAIN?  I HAVE 4",5.0,1,"[0.0, -0.08333333333333333, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.6, 0.168125, 0.0, 0.2966666666666667, 0.0]",1,1
101221,"This timer was very easy to install once I figured out how the electric box it was going in was wired. After programming in my location (I just used the defaults for everything else) this has had my porch lights going on at dusk and off at 11pm everyday since, even adjusting for daylight savings automatically. I don't even think about those lights anymore. Great setup.",5.0,1,"[0.5633333333333334, -0.2, 0.0, 0.8]",1,1
101223,"This is an excellent timer that everyone here has already gone to great lengths detailing. It has a location-based timer that can be set to sunset-to-sunrise fashion, a user-programmable settings, and has a ""random mode"" which simulates someone being home, so that when you go on vacation, it'll look like someone is still in the house. Obviously that only works depending on what you have this hooked up to, but that's another story. I have it on an outdoor light on the front porch that has 4x 60W-equivalent CFL bulbs on it and it does well.THE PROTIP.My tip for you is to keep the chart with the location settings around. I suggest you scan it and leave it as a PDF file somewhere handy or just make a copy of it. Honeywell does not have that sheet on its site, so if you lose it (LIKE I DID...) and you want to change the settings for whatever reason, you might be out of luck. The amazing thing about that though is that the timer keeps its settings even after a blackout, so I didn't really need it. The slightly bad news is that this is probably accomplished using a battery and as far as I know, there's no way to change it. So keep that in mind when you put this in. If you're planning to die with your house, then this is a set-it-and-forget-it kind of device. If you're hoping on moving someplace far after programming this, just keep that little sheet around.EDIT: See comment below for correction. Thanks Price!",5.0,1,"[0.9, -0.5, 0.0, 0.4, 0.6, 0.0, 0.25000000000000006, -0.13333333333333328, 0.0, 0.6, -0.04375, 0.2]",1,1
